source_center,destination_center,trip_count,weight,pct_sla_breach,median_actual_time,median_osrm_time,delay_iqr,avg_distance,is_chronic,delay_severity_norm,volume_norm,sla_breach_corr_norm,variability_norm,corridor_risk_score
IND110037AAM,IND226004AAC,20,1.8646459304841114,1.0,356.0,200.5,0.22941489655935388,268.69797,1,0.2233149475081491,0.002013693113169553,1.0,0.04051342780497048,0.3438807450620491
IND562132AAA,IND421302AAG,258,1.6819925375736653,1.0,652.0,407.0,0.1808289203521305,531.2862922480621,1,0.19546707064048705,0.04993958920660491,1.0,0.031933407636593567,0.34386506632150543
IND641607AAA,IND641664AAA,10,1.818421052631579,1.0,35.5,19.5,0.4166666666666665,17.22705,1,0.21626736582270412,0.0,1.0,0.07358107591051904,0.34386505392013356
IND503111AAC,IND503185AAA,60,1.8047619047619048,1.0,89.0,49.0,0.3171606033717833,57.56663,1,0.2141848517126138,0.010068465565847765,1.0,0.056008844238060525,0.34379194150031356
IND160002AAC,IND147001AAD,14,1.8433014354066986,1.0,50.0,26.5,0.3120927318295741,38.07382142857143,1,0.2200607026170638,0.0008054772452678212,1.0,0.05511388558049559,0.343737038916192
IND607001AAA,IND608001AAA,22,1.8425925925925926,1.0,42.0,23.5,0.2810457516339868,32.89597272727273,1,0.21995263034372023,0.0024164317358034634,1.0,0.04963115708474226,0.3435482757799132
IND733128AAA,IND733134AAA,15,1.8333333333333333,1.0,24.0,14.0,0.3311688311688312,19.070173333333333,1,0.2185409362731697,0.0010068465565847766,1.0,0.05848262137303595,0.3435163482857177
IND826004AAA,IND815353AAA,12,1.8419972640218878,1.0,113.5,73.0,0.3081683358274816,74.60725833333333,1,0.21986186478788455,0.0004027386226339106,1.0,0.054420858508176614,0.34348751642163
IND132103AAB,IND131028AAB,18,1.8823529411764706,1.0,63.5,34.0,0.14978656534384083,43.26444444444444,1,0.22601461076431953,0.0016109544905356424,1.0,0.026451495923858585,0.3434537325207476
IND452001AAC,IND425508AAB,12,1.8598104793756969,1.0,63.0,34.0,0.24166666666666692,36.665333333333336,1,0.22257772032106501,0.0004027386226339106,1.0,0.042677024028101106,0.34339947518689456
IND571104AAA,IND577598AAB,31,1.85,1.0,37.0,19.0,0.21637426900584789,27.761648387096773,1,0.22108198560016065,0.004228755537656061,1.0,0.03821052363072568,0.3433110354875509
IND160002AAC,IND142001AAB,126,1.7788461538461537,1.0,128.5,70.0,0.19007322756688882,95.78911666666667,1,0.21023365962723778,0.023358840112766815,1.0,0.03356590220677587,0.3432897640997644
IND431203AAA,IND431136AAC,16,1.8249158249158248,1.0,63.0,33.5,0.3421688495217907,45.3651,1,0.21725757802721468,0.0012082158679017317,1.0,0.06042516501810686,0.343247601679672
IND721501AAC,IND721253AAC,20,1.8591723874904653,1.0,114.0,57.5,0.2118995888096058,68.37552,1,0.22248043494373346,0.002013693113169553,1.0,0.03742031935105772,0.3432376291908915
IND263153AAB,IND263139AAA,14,1.6964285714285714,1.0,63.5,36.5,0.78514652014652,31.15112142857143,1,0.1976680310871727,0.0008054772452678212,1.0,0.13865262167947434,0.34313384391413343
IND854105AAB,IND851204AAA,20,1.8209523809523809,1.0,95.0,51.5,0.3345054945054944,78.31938,1,0.21665329963026214,0.002013693113169553,1.0,0.0590718580408668,0.3430719289344839
IND560099AAB,IND683511AAA,223,1.6888888888888889,0.9910313901345291,372.0,231.0,0.32907718296323285,246.91915874439462,1,0.19651850877258156,0.04289166331051148,0.9910313901345291,0.05811324763208978,0.34289949163350175
IND845438AAA,IND845455AAB,30,1.7624223602484472,1.0,51.0,31.0,0.4922801383399209,32.831916666666665,1,0.20772963944715236,0.004027386226339106,1.0,0.08693400534823331,0.342792102870269
IND466001AAA,IND466116AAA,30,1.8055555555555554,1.0,45.5,30.0,0.3428308823529411,34.22371333333333,1,0.21430585406151811,0.004027386226339106,1.0,0.060542076429316784,0.3427833958241237
IND282001AAF,IND283122AAB,40,2.125,0.9,36.0,16.5,0.6188725490196079,20.2984975,1,0.2630092994955111,0.006041079339508659,0.9,0.10928953922003568,0.3426429435550852
IND160002AAC,IND131028AAB,96,1.787711814195995,1.0,134.5,81.5,0.2057631857808171,103.07120104166667,1,0.2115853444431554,0.017317760773258157,1.0,0.036336663822068495,0.34259724435278355
IND515301AAA,IND561202AAB,32,1.7573529411764706,1.0,24.5,13.0,0.4916666666666667,13.99739375,1,0.20695674081188747,0.004430124848973017,1.0,0.08682566957441251,0.3425727944944395
IND110037AAM,IND110085AAB,46,1.8660714285714286,0.9782608695652174,39.5,22.5,0.3824916387959867,17.40206086956522,1,0.22353228316547333,0.00724929520741039,0.9782608695652174,0.0675459511425272,0.342545049573599
IND829122AAA,IND825301AAA,42,1.7672672672672673,1.0,62.5,36.0,0.4245880026367832,42.829590476190475,1,0.20846830831032276,0.00644381796214257,1.0,0.07497994092651075,0.3424962719073158
IND431107AAB,IND431136AAC,12,1.835483870967742,1.0,69.0,39.5,0.2716666666666667,39.80919166666667,1,0.21886881360568466,0.0004027386226339106,1.0,0.04797486149365844,0.3424456962472982
IND000000ACB,IND302022AAD,180,1.7249096748293857,1.0,156.0,89.0,0.16663646248640807,127.16269277777778,1,0.20201034440488863,0.0342327829238824,1.0,0.02942709646961461,0.3423050431398875
IND131028AAB,IND160002AAC,240,1.6479568926807364,0.9958333333333333,127.0,77.5,0.31961538461538463,106.29576916666666,1,0.19027789548755428,0.046314941602899715,0.9958333333333333,0.05644234530613048,0.342292461459693
IND501359AAE,IND518002AAA,127,1.7419354838709677,1.0,146.0,93.0,0.25145532072673316,118.29504251968504,1,0.2046061496412839,0.02356020942408377,1.0,0.04440564730199441,0.34217307694273397
IND637301AAA,IND638001AAA,10,1.8529411764705883,1.0,32.0,18.0,0.19590643274853803,21.729499999999998,1,0.22153040606962965,0.0,1.0,0.03459601463863002,0.34207176389171484
IND515004AAA,IND501359AAE,237,1.704225352112676,0.9873417721518988,240.0,144.0,0.24037834311806905,191.91380168776374,1,0.1988567513457751,0.045710833668948854,0.9873417721518988,0.04244951306931705,0.3420508033004537
IND305001AAC,IND305901AAA,51,1.8823529411764706,0.9607843137254902,57.0,35.0,0.5227678571428569,43.26373921568627,1,0.22601461076431953,0.008256141763995167,0.9607843137254902,0.09231797131201906,0.3418977553093011
IND126112AAA,IND131028AAB,64,1.9603174603174602,0.9375,69.0,52.5,0.5399652118912086,59.8206703125,1,0.23790131209786256,0.010873942811115585,0.9375,0.09535493098849568,0.3417895036407735
IND209304AAA,IND212601AAA,64,1.7937925170068028,0.96875,86.5,44.0,0.6726139485947258,64.4185859375,1,0.21251242639025753,0.010873942811115585,0.96875,0.11877997922405398,0.3417889541812873
IND614018AAA,IND613104AAA,30,1.7762820512820512,1.0,89.0,50.5,0.38634992458521866,51.63612666666666,1,0.20984272896154685,0.004027386226339106,1.0,0.0682273035094279,0.34176666849214626
IND680587AAA,IND68004AAA,39,1.75,1.0,66.0,38.0,0.4494878183831672,29.253923076923076,1,0.205835689638215,0.005839710028191704,1.0,0.07937711348473304,0.34173191471080727
IND501359AAE,IND500008AAC,38,1.753030303030303,1.0,31.5,20.0,0.44047619047619047,21.207913157894737,1,0.2062976986067588,0.005638340716874748,1.0,0.07778570881969159,0.34170723550389137
IND484446AAA,IND842003AAB,30,2.0150490624696396,0.9333333333333333,293.0,139.5,0.5021866275151634,179.60296333333332,1,0.24624585414669842,0.004027386226339106,0.9333333333333333,0.08868343766505793,0.3417068653151033
IND422103AAC,IND422605AAA,48,1.796551724137931,1.0,37.5,21.0,0.26083996648512775,27.224991666666668,1,0.21293310327567244,0.0076520338300443014,1.0,0.04606292489865464,0.3416925422576455
IND121004AAB,IND121004AAA,46,1.75,1.0,18.0,10.0,0.42708333333333326,13.735613043478262,1,0.205835689638215,0.00724929520741039,1.0,0.07542060280828203,0.3416886599379668
IND848210AAA,IND851127AAA,30,1.8461538461538463,0.9666666666666667,48.0,26.0,0.6096866096866098,28.811396666666667,1,0.2204955896016243,0.004027386226339106,0.9666666666666667,0.10766735210154588,0.34163848427405574
IND201301AAL,IND201301AAF,24,1.7884615384615383,1.0,38.5,24.0,0.35344827586206895,18.5631375,1,0.2116996496235787,0.002819170358437374,1.0,0.06241705059995755,0.3416263574990366
IND160002AAC,IND147105AAA,12,2.03125,0.9166666666666666,130.0,53.5,0.7269957983193276,61.709108333333326,1,0.2487158970311871,0.0004027386226339106,0.9166666666666666,0.12838351925463085,0.34159206206026305
IND515004AAA,IND515671AAA,26,1.7633333333333332,1.0,52.0,28.0,0.4313636363636366,31.83313846153846,1,0.20786852909980774,0.003221908981071285,1.0,0.0761764811335447,0.3415705369985454
IND502313AAA,IND503111AAC,18,1.8081494057724958,1.0,65.5,37.0,0.2891705069124424,54.03523333333333,1,0.21470132014240242,0.0016109544905356424,1.0,0.05106594484849849,0.34138986116444475
IND209304AAA,IND211002AAB,189,1.690909090909091,0.9894179894179894,147.0,82.0,0.3563203519213354,120.5598074074074,1,0.19682651475161078,0.036045106725735,0.9894179894179894,0.06292424367164795,0.34138880430374025
IND388620AAB,IND388320AAA,69,1.8,0.9855072463768116,58.0,30.0,0.375,35.63142173913043,1,0.21345883761918782,0.011880789367700362,0.9855072463768116,0.06622296831946717,0.34135284081574985
IND000000ACB,IND390022AAA,385,1.7955271565495208,0.9376623376623376,691.0,376.0,0.16547845587923082,485.213554025974,1,0.21277689466881325,0.07551349174385824,0.9376623376623376,0.029222598776652394,0.34132697509673954
IND783348AAA,IND783129AAA,30,1.773621041879469,1.0,85.0,43.5,0.3695453357721452,61.17656,1,0.20943702359245397,0.004027386226339106,1.0,0.06525970416918835,0.3413076264104852
IND600016AAA,IND600119AAA,16,2.1575757575757573,0.875,38.5,21.0,0.8513986013986012,18.30144375,1,0.267975895907357,0.0012082158679017317,0.875,0.15035238028708858,0.3412776503586271
IND600044AAE,IND600056AAB,87,1.8235294117647058,0.9540229885057471,37.0,18.0,0.683785332314744,24.50876436781609,1,0.21704620137493974,0.015505436971405558,0.9540229885057471,0.12075278506452165,0.34127586542571625
IND140901AAA,IND160055AAA,40,1.7857142857142858,1.0,22.5,13.0,0.29653679653679643,12.6506925,1,0.2112807953389099,0.006041079339508659,1.0,0.0523667916869668,0.34125926713913785
IND562132AAA,IND560300AAA,603,1.6216216216216217,0.9071310116086235,56.0,35.0,0.5702682484175114,28.229146600331674,1,0.18626274211950103,0.11941200161095449,0.9071310116086235,0.10070628306280237,0.34121147845897515
IND244901AAB,IND243002AAA,48,1.8,0.9791666666666666,63.0,37.0,0.5131316098707404,45.28072083333333,1,0.21345883761918782,0.0076520338300443014,0.9791666666666666,0.09061626225116592,0.34114983639696944
IND000000ACB,IND110043AAC,45,1.8,1.0,75.0,41.0,0.22323232323232323,36.067613333333334,1,0.21345883761918782,0.007047925896093436,1.0,0.03942161885145385,0.3410876784068439
IND781335AAA,IND000000AET,12,1.821206743566992,1.0,85.0,49.0,0.23608002983802212,56.48478333333333,1,0.2166920805073023,0.0004027386226339106,1.0,0.04169045423152587,0.340946562281732
IND821115AAB,IND209304AAA,240,1.7732249502322495,0.9625,312.0,178.5,0.2804191754313916,254.79257166666667,1,0.20937663428763834,0.046314941602899715,0.9625,0.04952050712203773,0.3409064398279841
IND786190AAA,IND792103AAB,36,1.8075980392156863,1.0,44.0,25.5,0.21192528735632177,36.32818333333333,1,0.21461725716531604,0.005235602094240838,1.0,0.037424857575177786,0.34089828914720444
IND742102AAB,IND713130AAA,89,1.7391304347826086,1.0,75.0,44.0,0.29166666666666674,54.53256404494382,1,0.20417848355539484,0.015908175594039467,1.0,0.05150675313736336,0.3407991126344041
IND160002AAC,IND181152AAA,30,1.7680250783699059,1.0,367.5,199.5,0.3567989645300038,218.68877333333333,1,0.2085838464338635,0.004027386226339106,1.0,0.06300876406530435,0.3407412615366606
IND585330AAE,IND585401AAA,42,1.8088235294117647,1.0,49.0,26.5,0.17276748019782073,37.00327619047619,1,0.21480409902759479,0.00644381796214257,1.0,0.030509800980731874,0.34058357419964674
IND508001AAA,IND501359AAE,70,1.7605603448275862,1.0,106.0,58.0,0.2578709537322492,78.74442285714285,1,0.2074457510652308,0.012082158679017317,1.0,0.045538613332057394,0.3405527014290524
IND000000AAS,IND783370AAC,18,1.7112794612794613,1.0,47.0,26.0,0.5743616287094548,36.86171111111111,1,0.19993224170682192,0.0016109544905356424,1.0,0.10142915184518343,0.340518550489881
IND626123AAA,IND627756AAA,34,1.775,1.0,63.0,36.0,0.30639307897071877,36.749405882352946,1,0.2096472636287014,0.004832863471606927,1.0,0.054107357765285094,0.34047785709591083
IND411033AAA,IND414001AAA,18,1.8285714285714285,1.0,117.0,60.0,0.15671081177475954,84.58822777777777,1,0.21781492217974371,0.0016109544905356424,1.0,0.027674280329274353,0.34029613552745885
IND000000ACB,IND125005AAA,28,1.7626641651031894,1.0,152.0,86.0,0.3503994120036362,101.42445714285714,1,0.2077665057309567,0.003624647603705195,1.0,0.06187863776073793,0.3402006279693828
IND131028AAB,IND251001AAA,42,1.8565116768356829,0.9761904761904762,116.0,69.5,0.3174932175800327,72.10205952380953,1,0.2220747751226143,0.00644381796214257,0.9761904761904762,0.0560675821051952,0.34009524179771994
IND600008AAA,IND600044AAC,70,1.9422180801491145,0.9285714285714286,55.0,29.0,0.6146812957157786,31.108794285714286,1,0.23514182703011885,0.012082158679017317,0.9285714285714286,0.10854938659401342,0.34007506628406037
IND722101AAA,IND722122AAA,27,1.8095238095238095,1.0,35.0,18.0,0.18253968253968256,23.247548148148148,1,0.2149108658060398,0.00342327829238824,1.0,0.03223551897032264,0.3400437177925453
IND362225AAA,IND362265AAA,24,1.8191721132897603,1.0,38.5,21.0,0.1556372549019609,26.951624999999996,1,0.21638187475350418,0.002819170358437374,1.0,0.02748469600187038,0.3400060120911981
IND501359AAE,IND506002AAA,110,1.7831761006289308,0.990909090909091,122.5,67.0,0.1632409502262444,98.25117272727273,1,0.2108938161287347,0.02013693113169553,0.990909090909091,0.028827467400726132,0.3400017787017631
IND251001AAA,IND247554AAA,24,1.6733333333333333,1.0,38.0,23.0,0.6549802371541502,24.629191666666667,1,0.19414686273405668,0.002819170358437374,1.0,0.11566596131983034,0.33993013381521503
IND263601AAA,IND262501AAA,30,1.8841123125218,0.9666666666666667,197.0,93.0,0.3788584566173532,88.24682,1,0.2262828497266981,0.004027386226339106,0.9666666666666667,0.06690435085368854,0.33987708819929957
IND388220AAA,IND388320AAA,42,1.75,1.0,40.0,23.0,0.33333333333333326,21.994635714285714,1,0.205835689638215,0.00644381796214257,1.0,0.05886486072841524,0.33983171641866317
IND000000ACB,IND000000AEL,138,1.6229096989966556,0.9782608695652174,70.0,44.5,0.8007800819869788,38.41290942028986,1,0.18645912620831756,0.02577527184857028,0.9782608695652174,0.14141342400075738,0.33973402823684967
IND583101AAA,IND577535AAC,30,1.7623007623007623,1.0,67.0,37.0,0.3191960459402319,51.09433,1,0.20771110026416464,0.004027386226339106,1.0,0.05636829236799776,0.3397281158990504
IND733140AAA,IND733102AAA,26,1.720909090909091,1.0,36.5,22.0,0.4718379446640315,23.936703846153844,1,0.20140040354019448,0.003221908981071285,1.0,0.08332402469708976,0.33969804113105456
IND673592AAA,IND562132AAA,119,1.7567567567567568,0.9663865546218487,243.0,137.0,0.5578805260819248,167.2788638655462,1,0.2068658447707789,0.021949254933548126,0.9663865546218487,0.09851867841272262,0.33968215813843305
IND133004AAA,IND135001AAA,18,1.7765780730897012,1.0,75.5,43.0,0.3012121544537074,43.40331666666666,1,0.20988786132245307,0.0016109544905356424,1.0,0.053192434564870175,0.3396771266081022
IND532421AAA,IND532201AAA,32,1.78125,0.96875,29.5,18.0,0.685294117647059,25.61730625,1,0.21060015712632302,0.004430124848973017,0.96875,0.12101922837988906,0.33963701690076137
IND641062AAD,IND638401AAA,64,1.7333333333333334,1.0,42.0,23.0,0.31378968253968265,33.5984125,1,0.20329464031122407,0.010873942811115585,1.0,0.055413557882136165,0.3395776976154822
IND311001AAA,IND313324AAA,10,1.8461538461538463,1.0,120.0,65.0,0.07692307692307687,89.7283,1,0.2204955896016243,0.0,1.0,0.013584198629634281,0.33955665570361315
IND504208AAB,IND505001AAB,18,1.7631160572337041,0.9444444444444444,74.5,43.5,1.123511904761905,54.28015,1,0.20783540254260371,0.0016109544905356424,0.9444444444444444,0.19840611540157826,0.33948862229094434
IND562132AAA,IND501359AAE,176,1.656862745098039,0.9943181818181818,370.5,215.5,0.3271167682649947,294.18009204545456,1,0.19163570810503033,0.03342730567861458,0.9943181818181818,0.0577670490175446,0.3393673600179657
IND721602AAB,IND721139AAC,26,1.7404761904761905,1.0,83.5,45.0,0.3853065906562847,47.660007692307694,1,0.20438366145136305,0.003221908981071285,1.0,0.06804305639016811,0.3393632474648298
IND123001AAA,IND123401AAB,26,1.6714285714285715,1.0,58.5,29.5,0.6179411764705882,33.89698076923077,1,0.1938564570966863,0.003221908981071285,1.0,0.10912506387388275,0.3392605664713306
IND785001AAA,IND785682AAA,33,1.75,1.0,69.0,40.0,0.32613510520487266,49.89169393939394,1,0.205835689638215,0.004631494160289972,1.0,0.057593692639595656,0.3392515186593181
IND600056AAB,IND562132AAA,208,1.725493963233361,0.9663461538461539,292.0,171.0,0.38423225838339503,182.14029807692307,1,0.20209942674423,0.03987112364075715,0.9663461538461539,0.06785333513130903,0.3391794235825507
IND110037AAM,IND202001AAB,152,1.6680790960451977,0.993421052631579,132.0,92.5,0.3572984749455339,92.96965197368421,1,0.19334578616656461,0.028594442207007652,0.993421052631579,0.06309697489843206,0.33915188566611576
IND121004AAB,IND121001AAA,45,1.7,1.0,19.0,10.0,0.4545454545454546,11.772362222222222,1,0.1982125416572422,0.007047925896093436,1.0,0.08027026462965717,0.33907402459988595
IND515004AAA,IND562132AAA,72,1.7386128364389233,1.0,226.0,128.5,0.24317171626982703,129.90616805555555,1,0.20409956898002243,0.012484897301651228,1.0,0.042942807633939234,0.3390553326808157
IND562132AAA,IND416012AAA,299,1.6226415094339623,0.9866220735785953,360.0,229.0,0.18583083706157577,323.9930117056856,1,0.18641823723385031,0.05819573097060008,0.9866220735785953,0.03281671902802346,0.3390534179336413
IND507002AAA,IND508213AAB,42,1.7762923351158646,1.0,60.0,34.0,0.19697282421740625,45.97235952380952,1,0.2098442968652863,0.00644381796214257,1.0,0.03478433359452072,0.33902710659610225
IND585104AAA,IND585330AAE,60,1.7714285714285714,1.0,62.0,35.0,0.16046511627906979,45.653515,1,0.2091027530586319,0.010068465565847765,1.0,0.028337270164609206,0.3389919446313756
IND110030AAD,IND000000ACB,34,1.6631205673758864,0.9705882352941176,56.0,31.5,1.0249542124542126,32.411976470588236,1,0.1925897942102835,0.004832863471606927,0.9705882352941176,0.1810013609073593,0.33899132846628044
IND396445AAA,IND396321AAA,21,1.7083333333333333,1.0,41.0,23.0,0.48611111111111094,21.722633333333334,1,0.19948306632073765,0.0022150624244865083,1.0,0.08584458856227221,0.3389314509906439
IND413517AAA,IND431603AAA,10,1.7244897959183674,1.0,64.5,37.0,0.46111265089923603,60.0212,1,0.20194632842343296,0.0,1.0,0.08142999592588168,0.33892153096196137
IND524003AAA,IND501359AAE,237,1.6310679611650485,0.9957805907172996,351.0,205.0,0.19441450269475746,263.00752151898735,1,0.1877029590038622,0.045710833668948854,0.9957805907172996,0.03433254787413303,0.3388872944855203
IND521301AAA,IND521001AAA,38,1.7623529411764705,1.0,39.5,21.5,0.23871237458193995,30.269473684210528,1,0.20771905560998474,0.005638340716874748,1.0,0.042155312051745567,0.33871273862838713
